T_feed,P_feed,z_benzene,reflux_ratio,stages,feed_stage,bottoms_flow
90.89857278938825,1.8293785788924504,0.6795627110798121,1.208133358055369,17.0,16.0,27.67456908545013
117.13535957256789,1.790225238627868,0.6303362742377652,3.059735662397718,12.0,7.0,23.33371345536749
94.47359818350296,1.8965404962224985,0.22056452982101338,3.639213744394751,18.0,15.0,45.163717673834356
116.86007491962391,1.8830640040183444,0.5775366256618846,1.8913965364417558,22.0,14.0,79.51069210245129
103.66261239907956,1.0970332315053661,0.6566704266633157,2.2009180194125095,14.0,6.0,48.99114528170062
109.35438891484247,1.9998197872065187,0.5313042135509609,3.2851368572267354,24.0,4.0,50.396683688360625
109.11885700948028,1.3117018319644556,0.2530460889697794,2.770727764300542,20.0,15.0,31.165145304276443
117.3165948527015,1.4720571192361678,0.5322709861272676,1.5501672895255167,10.0,13.0,77.0388802557631
93.56454178145904,1.8883655477356043,0.20675704232680367,3.4297333373149543,18.0,19.0,67.75625977149454
82.62871307765886,1.676057960302138,0.7738905788653982,4.691267602818519,15.0,16.0,29.97825518299888
111.04521421041198,1.1649648815423161,0.42092601726012924,1.4581129803052588,19.0,11.0,57.815763028663035
102.32100991116263,1.521230289288051,0.319847333631606,4.34589934544965,19.0,4.0,21.00107641772017
122.69106678327525,1.343444831764891,0.5088628768005069,4.99902837737226,15.0,8.0,21.711058175879177
113.91608882869579,1.0894789590164784,0.23486064476239063,3.4269087790622024,11.0,17.0,36.696623771492774
119.70323334006024,1.7972127325106153,0.398228274939316,3.4872311141125873,15.0,17.0,48.6333595301586
89.16272823896985,1.246921670028875,0.6317103933827776,1.8809574876411994,22.0,11.0,54.85534545333292
97.21985794883635,1.226481868356302,0.28658604947057453,4.077968717118237,15.0,7.0,55.583658963489896
95.2870720657524,1.9687105633702147,0.7823664445333856,2.5944085117681173,19.0,10.0,49.3627038759458
129.15356898124304,1.5902561209096615,0.5006219303042261,4.468547822027969,12.0,17.0,60.31116020969845
125.67464779236224,1.151191763763309,0.26686122534269424,2.199185835278472,21.0,15.0,55.333196147600304
96.88026516468275,1.8053636468913754,0.7278468691433349,4.796681683323582,16.0,17.0,75.4417948735456
110.55061331880646,1.1921114729947337,0.45743163778735946,2.78716948760076,20.0,17.0,70.34966229027856
88.78852000712732,1.3153454871326444,0.5134566479616698,2.3590983153259506,23.0,7.0,73.90280015503907
91.11151368490567,1.417034263417857,0.4197088129885539,4.701516000395605,20.0,12.0,32.61008127383266
81.53512089855867,1.614732351647574,0.44495725715140333,2.6520348447801187,12.0,13.0,55.212408962583766
112.62070027917808,1.9623871704918918,0.5696885936380701,1.2384172859905989,14.0,19.0,57.62504254969117
104.83830926672137,1.669417387120581,0.7147569602663506,4.955806178591415,11.0,18.0,63.30905828799638
92.8124133185976,1.556467900780265,0.6419946771578229,3.730944895505509,10.0,12.0,74.63385258990613
95.03160967078135,1.402672970298314,0.7383618788340354,4.847600751690635,13.0,5.0,66.67837764764876
89.31485625136789,1.4137145582056174,0.7352143748947748,1.4978654253000139,22.0,10.0,50.70807998153625
84.65274843148613,1.1262811679903126,0.5798316864265174,4.323174860393577,22.0,12.0,46.953787466586036
97.06228577846345,1.2900325616891846,0.6061452639165485,3.421119711393426,17.0,4.0,32.49670863402528
104.39549028974014,1.521773117586558,0.7629592831229284,2.003652980109884,16.0,10.0,50.5164976587712
100.43891330607879,1.4690053581977596,0.6388143606169336,2.7194124396985293,24.0,9.0,79.47218799672274
80.13148264141263,1.2520603815986224,0.39605521519375075,1.3822081116300846,19.0,19.0,20.004495670902323
97.2774662508948,1.6272882451371937,0.4335187923166792,3.989431957228099,12.0,20.0,20.8706578265382
122.05314336991509,1.762389570439284,0.3564445555531939,4.085299950681978,21.0,9.0,73.07293273535642
85.31909660299938,1.6347496819735814,0.5043899034947961,1.713365592340402,17.0,14.0,28.439399721553773
114.43433327523924,1.5943028341315044,0.4798364166388445,2.069032150823366,17.0,12.0,41.12025386065812
111.35831522833239,1.3864775368901818,0.6876015734702258,1.4026746602551388,15.0,13.0,75.89052419671305
81.58552870645516,1.3614174839858484,0.22806712713742516,3.375669163347826,14.0,17.0,43.31583215488488
90.05225360376876,1.0655750457110476,0.25486749660367336,4.015419630558265,23.0,8.0,35.59704107549312
110.84826054227219,1.8410034698567979,0.49638155294382996,1.5094268187179205,21.0,5.0,22.81291261589272
82.70711882479897,1.2585647617601945,0.7329084428842341,3.3085941916003616,16.0,9.0,73.36438303967641
91.91406199416222,1.9922313666514293,0.5746393872873587,2.929491565040487,13.0,3.0,79.66063806292814
125.13907727669661,1.532972968098715,0.7660491549424957,4.161476090231426,18.0,13.0,46.85224364127837
88.45492061778042,1.6856043114396262,0.7719044561222645,4.89929753488739,14.0,7.0,62.98284092854477
108.21974670643151,1.338505689537992,0.7746370685220596,1.8128255485717457,11.0,9.0,62.26352284758941
92.21788428931322,1.5503071674018627,0.704455856216375,3.7931758059560794,14.0,9.0,69.00776531138708
90.16459154403279,1.8576445472147756,0.33676371612379563,2.9454316577549515,23.0,9.0,36.210653922588094
97.60460402563672,1.0522632228676196,0.5520010196313645,2.855507617821017,20.0,6.0,64.35870391826037
129.0743893808598,1.517526836985232,0.22101098658700005,3.6300706773174474,20.0,8.0,48.117642648908884
116.63934640208561,1.4607119764950898,0.25264215552913866,2.526193959070775,15.0,12.0,79.77114210533895
108.91000770725957,1.6971480899128035,0.2165818896635438,1.9583867681489349,21.0,8.0,34.33928778427999
84.2071621868334,1.6961385913124993,0.6676367533271363,2.9124441280751467,15.0,7.0,77.91198032444615
113.28951312718652,1.2245848975097675,0.6857460409599874,4.495665926046768,14.0,19.0,51.73945774859793
102.38659736516013,1.100703484572476,0.7255003683352637,3.3667061312502833,25.0,4.0,66.81786714703598
99.88758647305934,1.7869227174330278,0.4564569146284331,3.8526426431619365,21.0,9.0,45.09878703200632
96.52397922761926,1.3327470345606587,0.40549944071501054,3.112299863976597,20.0,15.0,30.37551405145106
99.23133489256188,1.7157370246369195,0.7280903051668446,2.951798324646985,22.0,4.0,64.85506885415549
106.78737756990972,1.4554739726567238,0.34365809771588995,2.67274515106196,11.0,10.0,72.59376953716396
115.00436131153609,1.1695023580560746,0.3655486346185173,3.7518659051790113,15.0,18.0,42.83940051630634
115.92293040049101,1.0360804846128728,0.549885737297344,1.21734664923261,24.0,11.0,61.69286234493862
81.49434878275551,1.6406767980549626,0.5519224563329366,2.9858294098300577,14.0,20.0,39.43507370151033
101.22462634957368,1.185287784550185,0.32648473449994414,3.0463931286156725,14.0,17.0,32.203555966489624
95.5965411200229,1.6606064978739838,0.6727609030892363,1.2607890904846248,21.0,10.0,22.193219163859045
123.49302798074318,1.9949527761930543,0.6754196765349539,2.8094980389071367,13.0,7.0,28.979726458818917
98.7015757562136,1.580739454345002,0.6289438156050264,2.1634378822312472,14.0,3.0,28.055495646908682
115.25765493952028,1.9299062006792185,0.6842973073828382,4.76468681729239,22.0,6.0,59.714499315603994
126.81360690251994,1.3135817713143816,0.292374117387204,1.2662841112789012,25.0,19.0,47.557443777927496
120.46541811335311,1.1543708087858466,0.24420117672584582,2.687717831665588,15.0,16.0,67.46335427175
107.45798277288526,1.095190119387343,0.5845956978287996,3.1745570518825295,12.0,19.0,51.54016537661271
82.35143908190804,1.7313508827575415,0.38510763763640543,4.630672327536259,18.0,8.0,72.17983877432607
107.83442366608091,1.0506633675748336,0.4663044218311499,2.8892249404297496,16.0,9.0,68.56035990102046
92.47911160910112,1.8733788357975096,0.24544140583645613,3.5554015791906632,16.0,13.0,66.58547885625244
87.75906093574771,1.009828741122688,0.5929739899209905,3.1264439101718886,21.0,18.0,46.28063186174889
86.42279110384223,1.1566084883591863,0.40382418930744485,2.4085845911373287,18.0,7.0,47.61288545197795
126.66946896255848,1.612642986973576,0.7077630828064103,4.094395075034442,20.0,7.0,24.711593853149502
121.18702497551163,1.54862126700652,0.46131414585119257,3.117261113789226,23.0,18.0,72.98009104636995
124.98742374150285,1.586467200120838,0.224499790622614,3.2788377990259274,15.0,5.0,35.3223871662379
96.4284399159125,1.0548482659961653,0.5985994170511392,1.6251883657944672,13.0,8.0,23.916533364307963
92.27993479815055,1.5406962717849728,0.4067563374575348,1.2219940603854809,20.0,16.0,25.236767358464107
81.86383976881612,1.975090717302092,0.5272740932477922,2.4571790849774575,11.0,6.0,21.420311709447653
104.46201802408575,1.002703200932683,0.3506074358017686,2.460481479447119,12.0,11.0,78.03656049365317
119.40703629476259,1.9161721849416575,0.6687504837329723,3.2654521753613297,12.0,14.0,41.68703696335692
104.30336272626417,1.0251553155378008,0.7301733762503253,2.4023916731504604,14.0,8.0,26.80514592320743
110.42793202987839,1.9053761137405414,0.32440421187012963,1.8331269578583202,22.0,13.0,71.62500580046579
106.47238634523185,1.393916120807274,0.6346048104166924,4.30089282632855,20.0,11.0,66.18996420777938
114.14988983768018,1.376673387821642,0.3616486520242957,3.208393499308152,13.0,15.0,41.40217871840445
103.2496727119143,1.0394409559979672,0.2401111747261578,4.614878787896599,24.0,18.0,25.660439625488937
91.54496522913126,1.4408649664286357,0.30411927871592515,3.6499007789715368,16.0,20.0,52.56932842061312
108.07288435029331,1.4940017272609385,0.5711612236491826,2.1068192765612848,24.0,14.0,77.10514693195809
80.18948359590917,1.7763878771728603,0.6808170830115504,1.323095966433638,22.0,8.0,39.23689862296051
114.56290466587745,1.491183837672366,0.2323192798615736,4.897085575997662,19.0,6.0,40.11394123520212
91.41586800784212,1.0997676724969723,0.41109175949052823,4.392491221121148,19.0,13.0,65.79206114348105
114.00398557084722,1.5061657640112118,0.27432387828331145,2.0491336342765973,11.0,9.0,47.83476537563491
112.85820019302565,1.040506332667673,0.3307542227834058,3.8391021392290536,13.0,12.0,60.157021881101485
80.06745715929267,1.9006728152161454,0.7563847679491469,3.4509514910448624,15.0,15.0,47.070515933305956
111.16976321546075,1.1061971762940608,0.30810918576889035,1.392802237857553,17.0,11.0,52.48324859351016
83.69311697783498,1.9708875229859382,0.42283591082884564,2.2985884730977353,22.0,13.0,55.65803287006668
91.48622859254304,1.0267584498753604,0.4814333409919031,2.4377807634335205,16.0,10.0,27.902407657225737
84.38247700035889,1.0311516474427305,0.3106130970600163,3.4431909262248377,19.0,11.0,58.18457201529216
85.15982957063959,1.619684302048372,0.2769238831139182,3.363080471900476,18.0,18.0,56.676921280207175
127.53844708461494,1.5478293855330463,0.6369890669128535,4.089291856769748,16.0,14.0,73.60401991425113
90.32417147291412,1.2952918218507445,0.7113067815963803,2.6104221171823614,13.0,6.0,52.107874915996895
101.58198705377332,1.0003602660564703,0.6116300608586144,3.381709055445004,19.0,7.0,37.513309593313195
115.83036349019247,1.639816005821804,0.5380062586268495,2.4983040086194084,21.0,18.0,48.57254577308001
129.57286890720394,1.1380124852710958,0.37418574921242953,4.5446288823019385,19.0,18.0,53.01489746862167
101.42104358676674,1.8874078245858312,0.3152199891747327,3.292568509470126,12.0,7.0,79.95483491679875
102.50921291318723,1.4980409888604322,0.48532678764207193,3.4756344909553567,16.0,19.0,44.354582973950485
105.67105487259943,1.0772882935590407,0.30995984843349483,3.952709490227387,12.0,12.0,33.96505303921379
106.39724347070111,1.7850328019648525,0.2178007393079322,2.2582696601568117,13.0,14.0,35.189630775738436
124.63975813574423,1.7454423760481128,0.20716337279580915,4.309210446665312,12.0,8.0,38.557997654735814
106.04404517763287,1.8037929661014283,0.44542728587608316,3.461846564045759,20.0,12.0,65.36397636115436
83.23197675742271,1.527804286750437,0.6298917670439723,3.9631929756867876,21.0,3.0,48.434432028667445
116.1180555163898,1.1706256717992505,0.5574146943208416,3.6903303796021474,21.0,13.0,71.96614687034085
84.51567837600717,1.2575836799555338,0.38372442471114276,3.2336639972244665,21.0,10.0,22.217710538446735
86.06054113810993,1.246276252921906,0.30073466569325263,2.29418032695858,18.0,16.0,29.373359014132603
99.5880157544814,1.2281043842362136,0.7067359741604198,1.7209831712338173,20.0,6.0,30.949108637774245
83.82491455967488,1.7118262833158238,0.5613825058355135,1.3987632119805786,10.0,5.0,58.859720868035815
88.41032516014315,1.9670432940511127,0.6447064388109369,3.225548577594565,22.0,11.0,35.8921599590836
92.02269196552452,1.1658933301013215,0.3398424074611625,2.721114982724656,13.0,4.0,74.86243419626396
129.98828784996653,1.724918882986231,0.3558174494031122,4.05022671541511,18.0,10.0,59.88792210567912
83.09879027534087,1.5126423925883221,0.5370513033182835,2.3410049942340057,12.0,18.0,44.00272452951358
105.88221317071782,1.6049100002748873,0.6191383077293884,2.393056451523607,22.0,18.0,43.66545700177891
122.2365110182057,1.8128790306199078,0.2568349923303954,2.907266069626045,25.0,19.0,35.038883162606986
128.33483317784456,1.190773704667078,0.7638097554436738,4.41010706283601,23.0,11.0,69.56213444445436
87.27024502713952,1.589645919302024,0.6492042532505979,2.410941748294234,11.0,19.0,40.823477254369664
97.36830471453614,1.1949987216160478,0.4163254889799094,3.6379101540204406,11.0,4.0,33.74153917886553
88.29945502626377,1.2299062455106204,0.5258549959476098,4.2611378525761765,11.0,10.0,24.17852219797529
86.08828643670111,1.3965226644703814,0.5019367841781208,4.14449623894508,13.0,16.0,59.05807283052338
102.21632356097493,1.3996132895472595,0.39989320822828955,3.5579290927794567,24.0,19.0,28.695948233606885
128.6029840648973,1.3288001189416727,0.45428388926758895,2.556005484827185,13.0,11.0,54.3353415273458
122.86469553378136,1.079296643800563,0.5598608325679544,1.9778168225360262,14.0,16.0,33.81366966815827
95.12322665694889,1.6517473086026218,0.755861974457747,4.241621058864972,17.0,7.0,72.29998995146317
129.7948920008811,1.6940527350522796,0.2671219078520909,3.0171862540362095,21.0,9.0,20.116566608405062
112.97620499266787,1.4816528001210945,0.3580878234144862,3.458749730994205,13.0,12.0,56.918603940548714
115.49117084218969,1.8724540605417617,0.6647329885075242,4.516136392615383,21.0,19.0,59.92181033791161
89.81314734257647,1.0745755911535493,0.36024383400917614,1.5824193039732506,17.0,11.0,29.025098934074837
86.99016652723893,1.9613121673167835,0.7804688913148998,2.020345265334026,23.0,10.0,63.422349107650945
128.85686437894896,1.6492564228033104,0.7922612480662994,4.137787878896177,19.0,14.0,51.18768259072094
84.3268729005899,1.6420081215220068,0.5878066663920944,4.5539369724035765,23.0,20.0,58.96528283805631
92.12090617204642,1.7174026720753763,0.5979367407795942,2.870463002125927,17.0,4.0,73.17173384472989
84.10573048910204,1.7528661630384947,0.4322730608144034,2.242809095672107,25.0,9.0,63.01152145152345
124.8781899369186,1.4834526110640596,0.455872593241392,3.9796342366376996,23.0,14.0,30.46272046522698
123.10378294362033,1.8664982856876235,0.21311788476278803,3.914390586936422,14.0,12.0,52.71785234873366
128.08275058059277,1.4566696654067486,0.45340219937675524,4.1231507493380795,12.0,8.0,34.26328500434627
116.04767401472338,1.2387616216046835,0.7972547677133459,3.518885322637095,12.0,17.0,24.505619145003138
102.07485841001082,1.8469860453065388,0.38460237068313796,2.988032922660752,16.0,19.0,53.76061911316875
113.68489876765503,1.5677619580573732,0.5580877201456957,2.3816323469377654,14.0,6.0,44.71994606329725
126.05519783981188,1.4305900297824659,0.6355794855030145,3.0765156871023907,19.0,10.0,72.75791493025926
101.05928936758482,1.5442925268701764,0.46208116219698225,3.1824462458249734,25.0,13.0,47.30086448941484
119.15981167741566,1.115193130474094,0.4871578145679034,4.537254123658986,21.0,13.0,65.46021385661624
96.05532755369774,1.0700687915835385,0.42196011790181065,3.191826398569777,25.0,12.0,56.84780321542415
88.58256618698992,1.1182694570900056,0.48272859517390165,2.518680078406493,22.0,17.0,20.641201413322154
100.59101883602582,1.1523151894922847,0.49433077607617343,3.714702397539578,17.0,13.0,60.81384270509391
83.25897687368352,1.3732894545005776,0.26068737954546944,1.874725400597929,11.0,18.0,70.72940939240715
86.80009833954927,1.0205846379112393,0.20954087147913333,4.992464302200868,13.0,19.0,59.23868005840075
80.62255316884436,1.9199365015308736,0.6763719579619647,1.3665763218431728,11.0,14.0,26.62226405225389
82.9411616997434,1.701363492530302,0.5165404394585487,4.233672627682355,15.0,3.0,22.78259842757849
80.71228910751141,1.2019018133911534,0.5764989680280317,4.251314113681147,16.0,20.0,27.884212822555597
113.41930118007724,1.6645442713289005,0.7242073809478886,2.6161933665222827,19.0,7.0,20.933803132637717
94.40464270621626,1.599870668720627,0.6088827731277473,4.676120376129548,11.0,8.0,42.33269714473451
118.36893859705137,1.3758814876599497,0.21172024121703595,3.3389204052436643,24.0,3.0,55.10694690114176
100.11544321109756,1.3983030660111062,0.3884888612654088,3.355537712122162,17.0,20.0,71.20790463471187
120.1688340654594,1.0161293481193223,0.5174716217879761,4.91829595110771,12.0,10.0,52.902601530013975
96.12384501246116,1.2791417882026916,0.5263114538429828,4.197146346544838,14.0,16.0,76.12550374734195
121.67641060309884,1.9729993002415727,0.6210941830433148,1.3587399243834124,22.0,12.0,47.28476703575099
129.74703733012942,1.8798569418296016,0.2394997972154539,3.328771978225528,19.0,12.0,64.22904553891614
114.95624649162349,1.7835030131770324,0.6719130052147381,3.9401553432710914,11.0,7.0,43.266190085459186
128.67903015224704,1.8694122133167124,0.2900188298478671,3.6713124328656885,11.0,15.0,25.403784068152262
127.38263879200207,1.5717677914523505,0.6337756975939466,1.9368461469225338,12.0,11.0,22.412897268448674
107.5400688706053,1.4353921071472808,0.4011969732782756,4.6884789392057264,12.0,17.0,53.874560462728084
125.40903892422206,1.1024462481941284,0.37826702339180174,4.127018010093088,23.0,10.0,67.67891223561875
120.11127761718222,1.8841547617718923,0.2840763698074887,3.8987818024829037,11.0,4.0,33.26985161886194
98.96071748650017,1.9254237960031362,0.44084149930593114,1.9862393651313743,25.0,19.0,62.47226267462953
86.71140606080152,1.4757057987756468,0.40704548690053444,4.384507883436852,17.0,17.0,30.08708888017633
81.30272013374186,1.215211736012573,0.371659164974404,1.2052747652596127,14.0,20.0,58.33412192483252
117.70815078240135,1.8489029854253787,0.3800980308526319,4.295150089855192,17.0,18.0,79.15705051521175
105.76782497356264,1.4638809191301396,0.3455422351347905,1.6972562853432844,14.0,18.0,24.658213278668004
104.75365534477551,1.9092479400372548,0.7058313842939778,3.087852967903527,18.0,8.0,74.04927333196119
97.10279404675974,1.3527838786783857,0.6489115475372309,1.78738623292076,15.0,5.0,79.28391291545773
126.8574681902065,1.004685335683373,0.6321766501533262,3.099334382653182,15.0,16.0,38.02560627877507
82.45130580457226,1.9103450208075148,0.43978898286176504,1.7458230619737316,22.0,18.0,31.201893325850072
120.96152701324903,1.4102194691594745,0.43108940634956794,4.598698071597873,17.0,15.0,76.00320882075033
111.75075707724616,1.0477247989897742,0.2261604789284325,2.7981411425794454,20.0,18.0,69.99907415712205
95.4410333739593,1.5109773075247865,0.712594630428308,4.954809579129054,15.0,17.0,57.92747886788282
84.89515034117898,1.0171543844422986,0.7919316627971633,2.0768832379555047,24.0,17.0,46.005428770678634
96.67240597436708,1.886438292991238,0.6668053173309014,1.6026954371106437,13.0,14.0,23.003569409005767
118.1519651514171,1.5740285776070277,0.5504488965204071,4.820748172419946,20.0,7.0,58.59740183088321
116.20627160888549,1.269468153094205,0.5447433671641022,3.4077905466757716,16.0,9.0,42.78338579915917
105.31172836609566,1.270331171136643,0.6986575772157034,1.80501841869274,23.0,6.0,23.15362313702991
85.66580461018377,1.6265977647075585,0.7986333877333547,4.868294743906008,23.0,17.0,50.00982589699153
110.83022955180415,1.405460560233175,0.39117576433706336,1.5792725668135243,15.0,5.0,69.14308839552457
121.1411789360892,1.600453799650796,0.7181489689651976,1.4352077466774702,16.0,6.0,61.81667985217645
112.76419797056735,1.0104490536483632,0.30626119290451237,4.480064757990577,25.0,5.0,64.14746441275389
123.01593490434306,1.4384084628603668,0.38224682507215,4.226606619472513,23.0,12.0,46.195641577108866
85.88095352426478,1.501511527923872,0.5335219848683519,2.2684025339288607,18.0,6.0,28.208527218780468
126.13826504761258,1.042923960014754,0.39785416168625465,2.4264116907569306,24.0,18.0,37.70321401231602
97.77689495506274,1.6671734890617727,0.6625093226584211,4.947320062595091,21.0,19.0,23.278289371627643
92.86634622564992,1.3047389923682788,0.2916283360387077,4.500116699701596,10.0,5.0,24.31691576273277
110.01948636543574,1.5763853213351748,0.7165566389132685,2.824989243775258,24.0,18.0,60.571827420106885
102.88255155360648,1.801610375950133,0.6596558800184278,2.1001473639387127,21.0,8.0,46.607288357134166
111.5507008865808,1.5538667879298413,0.6833981017046828,1.225566013937433,15.0,18.0,69.61392595439045
85.51815884195193,1.6730325630496787,0.2896304309970843,4.269561285856671,19.0,16.0,73.41080259604315
104.22931480917295,1.8711899936553826,0.640553935802198,4.814915566007502,18.0,14.0,72.68715547270807
103.6731607896245,1.4623928832842528,0.7699221104991534,4.977639795896727,12.0,12.0,65.19874127813148
96.82444915820331,1.6557476877851567,0.5122347043940059,3.873396966439083,24.0,15.0,33.51592934288078
84.8123731492895,1.8215432110144825,0.20573043101980018,2.039397222873574,21.0,6.0,45.78361952683121
126.95432628052731,1.2062951468932053,0.3386051486466223,2.4849524541273227,18.0,12.0,36.317830793022054
128.1922842267977,1.579816610001601,0.2889480791071809,4.022111452228653,14.0,17.0,23.878147355462872
82.56341346375855,1.8560556410019142,0.5689868062521242,4.180237095661741,18.0,14.0,51.36913007249491
107.7784677332606,1.713390016169319,0.4707773956212607,1.945418158286126,25.0,18.0,41.58188656210248
103.86219491255649,1.1457707568088948,0.6466767155842612,3.7978994696222754,19.0,14.0,44.1303758421713
102.10895200335379,1.6543826437670122,0.7155569232124042,2.420799009038171,15.0,15.0,31.55324605155512
93.96324913609728,1.281037271026436,0.4775912113444754,3.006772022800862,14.0,6.0,47.96600673094143
97.5132016850683,1.3485383401617006,0.3922497009439233,4.809002069132337,23.0,12.0,41.086579677944066
125.96250193719277,1.7227838200773036,0.2254258009233445,2.7540297741052893,19.0,18.0,46.544279008415
96.17519665363643,1.1439368390953246,0.2714268297508312,4.6332530527008915,12.0,5.0,43.97759112535056
91.78493413044347,1.0195642622354715,0.29599431803831733,2.749617925041287,20.0,16.0,32.113328313972616
85.74209102716,1.057233729533983,0.4525253245442061,1.3021658199101487,22.0,7.0,32.87921635577419
90.96088338692965,1.2604134168975183,0.562784765372419,4.863211085136226,24.0,13.0,62.01107771314874
100.37200494935641,1.3231277515078914,0.4466536334382123,3.9339914363004507,23.0,8.0,54.68520198779764
123.5843711829931,1.9953398660579347,0.6137423399940329,1.6802275988238937,23.0,14.0,34.585692408901714
104.06099125168188,1.008173136884192,0.7854738772507648,3.531427010298188,18.0,7.0,37.945432392741196
122.3175429225741,1.9511787265274325,0.7086944590776969,1.796095612431074,13.0,8.0,26.332823401284763
121.96107971140626,1.2382826762403232,0.6786513868721338,4.640185510477145,11.0,3.0,70.10914195907918
117.78060183255322,1.9775627547262133,0.5290294876260666,3.1334323133434747,11.0,13.0,67.9065667644867
124.43160139640649,1.989675480042751,0.7426455369906633,2.6037441042780824,22.0,20.0,38.311885302146095
117.8704442437682,1.130944913216025,0.21001767002382427,2.4716390464143365,18.0,18.0,41.717764293934096
113.36656708285469,1.592583159867241,0.2981102873085695,2.158054547702996,19.0,16.0,59.43535048307408
108.47976563288925,1.5978478081363314,0.23191337413360485,3.884388380825195,23.0,11.0,37.80589524356593
114.2770910240852,1.6170809129728942,0.27746937425654516,3.4805027466412124,12.0,17.0,43.12881230461113
126.56301674711551,1.583751020920701,0.6046283081733845,2.99589850207305,11.0,10.0,58.461206232118755
101.39929844221297,1.5073945464491505,0.370363844390192,2.173336469754364,10.0,8.0,68.45518123856374
115.3697791528405,1.5636098195865191,0.2463588625812419,1.3198094872487403,19.0,15.0,68.9595745585242
115.9058760616895,1.3200703007791605,0.26438991250108423,1.4313012683868633,11.0,17.0,27.393869998802227
119.26053524006429,1.470863870917803,0.6142804351367496,3.3108014921805715,18.0,10.0,25.1607161120689
88.90592675975677,1.1878850668249223,0.5402489487546205,3.7780856176803272,22.0,4.0,24.820146883582005
114.79819890875402,1.0130699331796795,0.7412606332591261,4.51083332783046,21.0,14.0,57.13994503025953
101.9766224151954,1.906825552169649,0.677547489636867,4.608939317201839,17.0,11.0,58.6953196574885
129.34667111512903,1.4587900058727885,0.35201110529092683,4.332215246832236,22.0,19.0,74.91188302206928
93.05499403823052,1.465238064846568,0.26872634370671233,4.4677768645750655,14.0,10.0,66.2287909654788
94.03494284498764,1.207530802123063,0.4690853547397219,2.01585473405705,23.0,15.0,60.484717305800885
123.36644243034695,1.953731774297514,0.27291942218996934,4.418969257148518,15.0,13.0,35.29051850235015
111.12826943927298,1.0869499075068871,0.47532399810948595,3.0298558698588423,15.0,12.0,74.2718303674401
93.47412637473553,1.7923848889968736,0.36916888490836575,2.1551901689371533,19.0,9.0,54.526949208550064
83.97013109917575,1.4547066529444508,0.22771471846310126,1.8265689512617447,13.0,10.0,76.64257243188896
121.31071356618237,1.3560739235035832,0.7000980156412666,1.9691335063507291,10.0,10.0,66.98753763193018
127.47321950290092,1.4280887709020733,0.3136201223504115,4.66016979831203,22.0,11.0,71.86438144642278
103.30267091529328,1.5455467451203764,0.5189564334095796,3.5458739833512993,17.0,5.0,68.89058587718216
